timestamp,link_id,source_device,destination_device,source_interface,destination_interface,link_utilization,latency_ms,packet_loss,throughput_mbps,qos_priority,reachability,traffic_type,anomaly_flag
62,link_4,host_6,switch_1,interface_8,interface_12,58,34,0.96,461,1,1,video,0
62,link_5,host_1,switch_3,interface_9,interface_3,22,30,0.16,465,2,1,voip,0
62,link_6,host_2,switch_1,interface_10,interface_6,10,16,1.36,225,3,1,file_transfer,0
62,link_7,host_3,switch_3,interface_11,interface_9,35,5,0.56,-37,4,1,http,0
62,link_8,host_4,switch_1,interface_12,interface_12,73,8,1.76,-82,5,1,video,0
62,link_9,host_5,switch_3,interface_1,interface_3,89,21,0.96,132,1,1,voip,0
62,link_10,host_6,switch_1,interface_2,interface_6,69,33,0.16,409,2,1,file_transfer,0
63,link_1,host_4,switch_4,interface_7,interface_4,50,5,1.64,-86,4,1,file_transfer,0
63,link_2,host_5,switch_2,interface_8,interface_7,84,12,0.84,-29,5,1,http,0
63,link_3,host_6,switch_4,interface_9,interface_10,86,26,0.04,237,1,1,video,0
63,link_4,host_1,switch_2,interface_10,interface_1,54,34,1.24,470,2,1,voip,0
63,link_5,host_2,switch_4,interface_11,interface_4,19,29,0.44,454,3,1,file_transfer,0
63,link_6,host_3,switch_2,interface_12,interface_7,11,15,1.64,204,4,1,http,0
63,link_7,host_4,switch_4,interface_1,interface_10,39,5,0.84,-50,5,1,video,0
63,link_8,host_5,switch_2,interface_2,interface_1,76,8,0.04,-74,1,1,voip,0
63,link_9,host_6,switch_4,interface_3,interface_4,89,22,1.24,153,2,1,file_transfer,0
63,link_10,host_1,switch_2,interface_4,interface_7,65,33,0.44,424,3,1,http,0
64,link_1,host_5,switch_1,interface_9,interface_5,54,5,1.92,-91,5,1,http,0
64,link_2,host_6,switch_3,interface_10,interface_8,85,12,1.12,-15,1,1,video,0
64,link_3,host_1,switch_1,interface_11,interface_11,84,27,0.32,258,2,1,voip,0
64,link_4,host_2,switch_3,interface_12,interface_2,50,34,1.52,479,3,1,file_transfer,0
64,link_5,host_3,switch_1,interface_1,interface_5,16,29,0.72,443,4,1,http,0
64,link_6,host_4,switch_3,interface_2,interface_8,13,14,1.92,183,5,1,video,0
64,link_7,host_5,switch_1,interface_3,interface_11,43,5,1.12,-61,1,1,voip,0
64,link_8,host_6,switch_3,interface_4,interface_2,79,9,0.32,-65,2,1,file_transfer,0
64,link_9,host_1,switch_1,interface_5,interface_5,88,23,1.52,174,3,1,http,0
64,link_10,host_2,switch_3,interface_6,interface_8,62,34,0.72,437,4,1,video,0
65,link_1,host_6,switch_2,interface_11,interface_6,58,5,0.2,-96,1,1,video,0
65,link_2,host_1,switch_4,interface_12,interface_9,87,13,1.4,0,2,1,voip,0
65,link_3,host_2,switch_2,interface_1,interface_12,81,27,0.6,279,3,1,file_transfer,0
65,link_4,host_3,switch_4,interface_2,interface_3,46,34,1.8,486,4,1,http,0
65,link_5,host_4,switch_2,interface_3,interface_6,14,28,1.0,430,5,1,video,0
65,link_6,host_5,switch_4,interface_4,interface_9,14,14,0.2,162,1,1,voip,0
65,link_7,host_6,switch_2,interface_5,interface_12,47,5,1.4,-70,2,1,file_transfer,0
65,link_8,host_1,switch_4,interface_6,interface_3,82,9,0.6,-55,3,1,http,0
65,link_9,host_2,switch_2,interface_7,interface_6,87,23,1.8,195,4,1,video,0
65,link_10,host_3,switch_4,interface_8,interface_9,58,34,1.0,449,5,1,voip,0
66,link_1,host_1,switch_3,interface_1,interface_7,62,5,0.48,-98,2,1,voip,0
66,link_2,host_2,switch_1,interface_2,interface_10,88,13,1.68,15,3,1,file_transfer,0
66,link_3,host_3,switch_3,interface_3,interface_1,79,28,0.88,299,4,1,http,0
66,link_4,host_4,switch_1,interface_4,interface_4,43,34,0.08,491,5,1,video,0
66,link_5,host_5,switch_3,interface_5,interface_7,13,27,1.28,416,1,1,voip,0
66,link_6,host_6,switch_1,interface_6,interface_10,17,13,0.48,141,2,1,file_transfer,0
66,link_7,host_1,switch_3,interface_7,interface_1,51,5,1.68,-79,3,1,http,0
66,link_8,host_2,switch_1,interface_8,interface_4,84,10,0.88,-43,4,1,video,0
66,link_9,host_3,switch_3,interface_9,interface_7,85,24,0.08,216,5,1,voip,0
66,link_10,host_4,switch_1,interface_10,interface_10,54,34,1.28,460,1,0,file_transfer,0
67,link_1,host_2,switch_4,interface_3,interface_8,66,5,0.76,-99,3,1,file_transfer,0
67,link_2,host_3,switch_2,interface_4,interface_11,89,14,1.96,32,4,1,http,0
67,link_3,host_4,switch_4,interface_5,interface_2,76,28,1.16,318,5,1,video,0
67,link_4,host_5,switch_2,interface_6,interface_5,39,34,0.36,495,1,1,voip,0
67,link_5,host_6,switch_4,interface_7,interface_8,11,27,1.56,401,2,1,file_transfer,0
67,link_6,host_1,switch_2,interface_8,interface_11,19,12,0.76,121,3,1,http,0
67,link_7,host_2,switch_4,interface_9,interface_2,55,5,1.96,-86,4,1,video,0
67,link_8,host_3,switch_2,interface_10,interface_5,86,10,1.16,-30,5,1,voip,0
67,link_9,host_4,switch_4,interface_11,interface_8,83,25,0.36,236,1,0,file_transfer,0
67,link_10,host_5,switch_2,interface_12,interface_11,50,34,1.56,470,2,1,http,0
68,link_1,host_3,switch_1,interface_5,interface_9,69,5,1.04,-99,4,1,http,0
68,link_2,host_4,switch_3,interface_6,interface_12,89,15,0.24,50,5,1,video,0
68,link_3,host_5,switch_1,interface_7,interface_3,73,29,1.44,337,1,1,voip,0
68,link_4,host_6,switch_3,interface_8,interface_6,35,34,0.64,498,2,1,file_transfer,0
68,link_5,host_1,switch_1,interface_9,interface_9,10,26,1.84,385,3,1,http,0
68,link_6,host_2,switch_3,interface_10,interface_12,22,12,1.04,101,4,1,video,0
68,link_7,host_3,switch_1,interface_11,interface_3,59,5,0.24,-91,5,1,voip,0
68,link_8,host_4,switch_3,interface_12,interface_6,87,11,1.44,-16,1,0,file_transfer,0
68,link_9,host_5,switch_1,interface_1,interface_9,81,25,0.64,257,2,1,http,0
68,link_10,host_6,switch_3,interface_2,interface_12,46,34,1.84,478,3,1,video,0
69,link_1,host_4,switch_2,interface_7,interface_10,73,5,1.32,-97,5,1,video,0
69,link_2,host_5,switch_4,interface_8,interface_1,89,16,0.52,68,1,1,voip,0
69,link_3,host_6,switch_2,interface_9,interface_4,70,30,1.72,355,2,1,file_transfer,0
69,link_4,host_1,switch_4,interface_10,interface_7,31,34,0.92,499,3,1,http,0
69,link_5,host_2,switch_2,interface_11,interface_10,10,25,0.12,368,4,1,video,0
69,link_6,host_3,switch_4,interface_12,interface_1,25,11,1.32,81,5,1,voip,0
69,link_7,host_4,switch_2,interface_1,interface_4,63,5,0.52,-95,1,0,file_transfer,0
69,link_8,host_5,switch_4,interface_2,interface_7,88,12,1.72,-1,2,1,http,0
69,link_9,host_6,switch_2,interface_3,interface_10,78,26,0.92,278,3,1,video,0
69,link_10,host_1,switch_4,interface_4,interface_1,42,34,0.12,485,4,1,voip,0
70,link_1,host_5,switch_3,interface_9,interface_11,76,5,1.6,-94,1,1,voip,0
70,link_2,host_6,switch_1,interface_10,interface_2,89,16,0.8,87,2,1,file_transfer,0
70,link_3,host_1,switch_3,interface_11,interface_5,66,30,0.0,373,3,1,http,0
70,link_4,host_2,switch_1,interface_12,interface_8,28,34,1.2,499,4,1,video,0
70,link_5,host_3,switch_3,interface_1,interface_11,10,25,0.4,350,5,1,voip,0
70,link_6,host_4,switch_1,interface_2,interface_2,28,10,1.6,62,1,0,file_transfer,0
70,link_7,host_5,switch_3,interface_3,interface_5,66,5,0.8,-98,2,1,http,0
70,link_8,host_6,switch_1,interface_4,interface_8,89,12,0.0,14,3,1,video,0
70,link_9,host_1,switch_3,interface_5,interface_11,76,27,1.2,298,4,1,voip,0
70,link_10,host_2,switch_1,interface_6,interface_2,38,34,0.4,491,5,1,file_transfer,0
71,link_1,host_6,switch_4,interface_11,interface_12,79,6,1.88,-90,2,1,file_transfer,0
71,link_2,host_1,switch_2,interface_12,interface_3,88,17,1.08,107,3,1,http,0
71,link_3,host_2,switch_4,interface_1,interface_6,62,31,0.28,390,4,1,video,0
71,link_4,host_3,switch_2,interface_2,interface_9,24,34,1.48,497,5,1,voip,0
71,link_5,host_4,switch_4,interface_3,interface_12,10,24,0.68,331,1,0,file_transfer,0
71,link_6,host_5,switch_2,interface_4,interface_3,32,10,1.88,44,2,1,http,0
71,link_7,host_6,switch_4,interface_5,interface_6,70,5,1.08,-99,3,1,video,0
71,link_8,host_1,switch_2,interface_6,interface_9,89,13,0.28,31,4,1,voip,0
71,link_9,host_2,switch_4,interface_7,interface_12,72,27,1.48,317,5,1,file_transfer,0
71,link_10,host_3,switch_2,interface_8,interface_3,34,34,0.68,495,1,1,http,0
72,link_1,host_1,switch_1,interface_1,interface_1,81,6,0.16,-84,3,1,http,0
72,link_2,host_2,switch_3,interface_2,interface_4,87,18,1.36,127,4,1,video,0
72,link_3,host_3,switch_1,interface_3,interface_7,58,31,0.56,405,5,1,voip,0
72,link_4,host_4,switch_3,interface_4,interface_10,22,34,1.76,494,1,0,file_transfer,0
72,link_5,host_5,switch_1,interface_5,interface_1,10,23,0.96,312,2,1,http,0
72,link_6,host_6,switch_3,interface_6,interface_4,35,9,0.16,26,3,1,video,0
72,link_7,host_1,switch_1,interface_7,interface_7,73,5,1.36,-99,4,1,voip,0
72,link_8,host_2,switch_3,interface_8,interface_10,89,14,0.56,49,5,1,file_transfer,0
72,link_9,host_3,switch_1,interface_9,interface_1,69,28,1.76,336,1,1,http,0
72,link_10,host_4,switch_3,interface_10,interface_4,31,34,0.96,498,2,1,video,0
73,link_1,host_2,switch_2,interface_3,interface_2,84,6,0.44,-76,4,1,video,0
73,link_2,host_3,switch_4,interface_4,interface_5,86,19,1.64,148,5,1,voip,0
73,link_3,host_4,switch_2,interface_5,interface_8,54,32,0.84,420,1,0,file_transfer,0
73,link_4,host_5,switch_4,interface_6,interface_11,19,34,0.04,490,2,1,http,0
73,link_5,host_6,switch_2,interface_7,interface_2,11,23,1.24,292,3,1,video,0
73,link_6,host_1,switch_4,interface_8,interface_5,39,9,0.44,10,4,1,voip,0
73,link_7,host_2,switch_2,interface_9,interface_8,76,5,1.64,-98,5,1,file_transfer,0
73,link_8,host_3,switch_4,interface_10,interface_11,89,14,0.84,67,1,1,http,0
73,link_9,host_4,switch_2,interface_11,interface_2,65,29,0.04,355,2,1,video,0
73,link_10,host_5,switch_4,interface_12,interface_5,27,34,1.24,499,3,1,voip,0
74,link_1,host_3,switch_3,interface_5,interface_3,85,7,0.72,-67,5,1,voip,0
74,link_2,host_4,switch_1,interface_6,interface_6,84,19,1.92,169,1,0,file_transfer,0
74,link_3,host_5,switch_3,interface_7,interface_9,50,32,1.12,434,2,1,http,0
74,link_4,host_6,switch_1,interface_8,interface_12,16,33,0.32,484,3,1,video,0
74,link_5,host_1,switch_3,interface_9,interface_3,13,22,1.52,272,4,1,voip,0
74,link_6,host_2,switch_1,interface_10,interface_6,43,8,0.72,-5,5,1,file_transfer,0
74,link_7,host_3,switch_3,interface_11,interface_9,79,5,1.92,-94,1,1,http,0
74,link_8,host_4,switch_1,interface_12,interface_12,88,15,1.12,86,2,1,video,0
74,link_9,host_5,switch_3,interface_1,interface_3,62,29,0.32,372,3,1,voip,0
74,link_10,host_6,switch_1,interface_2,interface_6,24,34,1.52,499,4,1,file_transfer,0
75,link_1,host_4,switch_4,interface_7,interface_4,87,7,1.0,-57,1,0,file_transfer,0
75,link_2,host_5,switch_2,interface_8,interface_7,81,20,0.2,190,2,1,http,0
75,link_3,host_6,switch_4,interface_9,interface_10,46,32,1.4,446,3,1,video,0
75,link_4,host_1,switch_2,interface_10,interface_1,14,33,0.6,476,4,1,voip,0
75,link_5,host_2,switch_4,interface_11,interface_4,14,21,1.8,252,5,1,file_transfer,0
75,link_6,host_3,switch_2,interface_12,interface_7,47,8,1.0,-20,1,1,http,0
75,link_7,host_4,switch_4,interface_1,interface_10,82,5,0.2,-90,2,1,video,0
75,link_8,host_5,switch_2,interface_2,interface_1,87,16,1.4,106,3,1,voip,0
75,link_9,host_6,switch_4,interface_3,interface_4,58,30,0.6,389,4,1,file_transfer,0
75,link_10,host_1,switch_2,interface_4,interface_7,21,34,1.8,498,5,1,http,0
76,link_1,host_5,switch_1,interface_9,interface_5,88,8,1.28,-46,2,1,http,0
76,link_2,host_6,switch_3,interface_10,interface_8,79,21,0.48,211,3,1,video,0
76,link_3,host_1,switch_1,interface_11,interface_11,43,33,1.68,458,4,1,voip,0
76,link_4,host_2,switch_3,interface_12,interface_2,13,33,0.88,468,5,1,file_transfer,0
76,link_5,host_3,switch_1,interface_1,interface_5,17,20,0.08,231,1,1,http,0
76,link_6,host_4,switch_3,interface_2,interface_8,51,7,1.28,-34,2,1,video,0
76,link_7,host_5,switch_1,interface_3,interface_11,84,6,0.48,-84,3,1,voip,0
76,link_8,host_6,switch_3,interface_4,interface_2,85,17,1.68,126,4,1,file_transfer,0
76,link_9,host_1,switch_1,interface_5,interface_5,54,30,0.88,405,5,1,http,0
76,link_10,host_2,switch_3,interface_6,interface_8,18,34,0.08,494,1,1,video,0
77,link_1,host_6,switch_2,interface_11,interface_6,89,8,1.56,-33,3,1,video,0
77,link_2,host_1,switch_4,interface_12,interface_9,76,22,0.76,231,4,1,voip,0
77,link_3,host_2,switch_2,interface_1,interface_12,39,33,1.96,468,5,1,file_transfer,0
77,link_4,host_3,switch_4,interface_2,interface_3,11,32,1.16,457,1,1,http,0
77,link_5,host_4,switch_2,interface_3,interface_6,19,20,0.36,210,2,1,video,0
77,link_6,host_5,switch_4,interface_4,interface_9,55,7,1.56,-46,3,1,voip,0
77,link_7,host_6,switch_2,interface_5,interface_12,86,6,0.76,-76,4,1,file_transfer,0
77,link_8,host_1,switch_4,interface_6,interface_3,83,17,1.96,147,5,1,http,0
77,link_9,host_2,switch_2,interface_7,interface_6,50,31,1.16,420,1,1,video,0
77,link_10,host_3,switch_4,interface_8,interface_9,16,34,0.36,490,2,1,voip,0
78,link_1,host_1,switch_3,interface_1,interface_7,89,9,1.84,-19,4,1,voip,0
78,link_2,host_2,switch_1,interface_2,interface_10,73,22,1.04,252,5,1,file_transfer,0
78,link_3,host_3,switch_3,interface_3,interface_1,35,33,0.24,477,1,1,http,0
78,link_4,host_4,switch_1,interface_4,interface_4,10,32,1.44,446,2,1,video,0
78,link_5,host_5,switch_3,interface_5,interface_7,22,19,0.64,189,3,1,voip,0
78,link_6,host_6,switch_1,interface_6,interface_10,59,7,1.84,-57,4,1,file_transfer,0
78,link_7,host_1,switch_3,interface_7,interface_1,87,6,1.04,-68,5,1,http,0
78,link_8,host_2,switch_1,interface_8,interface_4,81,18,0.24,168,1,1,video,0
78,link_9,host_3,switch_3,interface_9,interface_7,46,31,1.44,433,2,1,voip,0
78,link_10,host_4,switch_1,interface_10,interface_10,14,34,0.64,484,3,1,file_transfer,0
79,link_1,host_2,switch_4,interface_3,interface_8,89,9,0.12,-5,5,1,file_transfer,0
79,link_2,host_3,switch_2,interface_4,interface_11,70,23,1.32,273,1,1,http,0
79,link_3,host_4,switch_4,interface_5,interface_2,31,34,0.52,484,2,1,video,0
79,link_4,host_5,switch_2,interface_6,interface_5,10,31,1.72,434,3,1,voip,0
79,link_5,host_6,switch_4,interface_7,interface_8,25,18,0.92,168,4,1,file_transfer,0
79,link_6,host_1,switch_2,interface_8,interface_11,63,6,0.12,-68,5,1,http,0
79,link_7,host_2,switch_4,interface_9,interface_2,88,7,1.32,-58,1,1,video,0
79,link_8,host_3,switch_2,interface_10,interface_5,78,19,0.52,189,2,1,voip,0
79,link_9,host_4,switch_4,interface_11,interface_8,42,32,1.72,446,3,1,file_transfer,0
79,link_10,host_5,switch_2,interface_12,interface_11,12,33,0.92,477,4,1,http,0
80,link_1,host_3,switch_1,interface_5,interface_9,89,10,0.4,10,1,1,http,0
80,link_2,host_4,switch_3,interface_6,interface_12,66,24,1.6,293,2,1,video,0
80,link_3,host_5,switch_1,interface_7,interface_3,28,34,0.8,490,3,1,voip,0
80,link_4,host_6,switch_3,interface_8,interface_6,10,31,0.0,420,4,1,file_transfer,0
80,link_5,host_1,switch_1,interface_9,interface_9,28,17,1.2,147,5,1,http,0
80,link_6,host_2,switch_3,interface_10,interface_12,66,6,0.4,-76,1,1,video,0
80,link_7,host_3,switch_1,interface_11,interface_3,89,7,1.6,-46,2,1,voip,0
80,link_8,host_4,switch_3,interface_12,interface_6,76,20,0.8,210,3,1,file_transfer,0
80,link_9,host_5,switch_1,interface_1,interface_9,38,32,0.0,457,4,1,http,0
80,link_10,host_6,switch_3,interface_2,interface_12,11,33,1.2,468,5,1,video,0
81,link_1,host_4,switch_2,interface_7,interface_10,88,10,0.68,27,2,1,video,0
81,link_2,host_5,switch_4,interface_8,interface_1,62,24,1.88,313,3,1,voip,0
81,link_3,host_6,switch_2,interface_9,interface_4,24,34,1.08,494,4,1,file_transfer,0
81,link_4,host_1,switch_4,interface_10,interface_7,10,30,0.28,405,5,1,http,0
81,link_5,host_2,switch_2,interface_11,interface_10,32,17,1.48,127,1,1,video,0
81,link_6,host_3,switch_4,interface_12,interface_1,70,6,0.68,-84,2,1,voip,0
81,link_7,host_4,switch_2,interface_1,interface_4,89,7,1.88,-34,3,1,file_transfer,0
81,link_8,host_5,switch_4,interface_2,interface_7,72,20,1.08,231,4,1,http,0
81,link_9,host_6,switch_2,interface_3,interface_10,34,33,0.28,467,5,1,video,0
81,link_10,host_1,switch_4,interface_4,interface_1,10,33,1.48,458,1,1,voip,0
82,link_1,host_5,switch_3,interface_9,interface_11,87,11,0.96,44,3,1,voip,0
82,link_2,host_6,switch_1,interface_10,interface_2,58,25,0.16,332,4,1,file_transfer,0
82,link_3,host_1,switch_3,interface_11,interface_5,22,34,1.36,498,5,1,http,0
82,link_4,host_2,switch_1,interface_12,interface_8,10,30,0.56,389,1,1,video,0
82,link_5,host_3,switch_3,interface_1,interface_11,35,16,1.76,106,2,1,voip,0
82,link_6,host_4,switch_1,interface_2,interface_2,73,5,0.96,-90,3,1,file_transfer,0
82,link_7,host_5,switch_3,interface_3,interface_5,89,8,0.16,-20,4,1,http,0
82,link_8,host_6,switch_1,interface_4,interface_8,69,21,1.36,251,5,1,video,0
82,link_9,host_1,switch_3,interface_5,interface_11,31,33,0.56,476,1,1,voip,0
82,link_10,host_2,switch_1,interface_6,interface_2,10,32,1.76,447,2,1,file_transfer,0
83,link_1,host_6,switch_4,interface_11,interface_12,86,12,1.24,63,4,1,file_transfer,0
83,link_2,host_1,switch_2,interface_12,interface_3,54,26,0.44,350,5,1,http,0
83,link_3,host_2,switch_4,interface_1,interface_6,19,34,1.64,499,1,1,video,0
83,link_4,host_3,switch_2,interface_2,interface_9,11,29,0.84,373,2,1,voip,0
83,link_5,host_4,switch_4,interface_3,interface_12,39,15,0.04,87,3,1,file_transfer,0
83,link_6,host_5,switch_2,interface_4,interface_3,76,5,1.24,-94,4,1,http,0
83,link_7,host_6,switch_4,interface_5,interface_6,89,8,0.44,-5,5,1,video,0
83,link_8,host_1,switch_2,interface_6,interface_9,65,22,1.64,272,1,1,voip,0
83,link_9,host_2,switch_4,interface_7,interface_12,27,33,0.84,484,2,1,file_transfer,0
83,link_10,host_3,switch_2,interface_8,interface_3,10,32,0.04,434,3,1,http,0
84,link_1,host_1,switch_1,interface_1,interface_1,84,12,1.52,82,5,1,http,0
84,link_2,host_2,switch_3,interface_2,interface_4,50,27,0.72,368,1,1,video,0
84,link_3,host_3,switch_1,interface_3,interface_7,16,34,1.92,499,2,1,voip,0
84,link_4,host_4,switch_3,interface_4,interface_10,13,29,1.12,355,3,1,file_transfer,0
84,link_5,host_5,switch_1,interface_5,interface_1,43,14,0.32,68,4,1,http,0
84,link_6,host_6,switch_3,interface_6,interface_4,79,5,1.52,-97,5,1,video,0
84,link_7,host_1,switch_1,interface_7,interface_7,88,9,0.72,9,1,1,voip,0
84,link_8,host_2,switch_3,interface_8,interface_10,62,23,1.92,292,2,1,file_transfer,0
84,link_9,host_3,switch_1,interface_9,interface_1,24,34,1.12,490,3,1,http,0
84,link_10,host_4,switch_3,interface_10,interface_4,10,32,0.32,420,4,1,video,0
85,link_1,host_2,switch_2,interface_3,interface_2,81,13,1.8,101,1,1,video,0
85,link_2,host_3,switch_4,interface_4,interface_5,46,27,1.0,385,2,1,voip,0
85,link_3,host_4,switch_2,interface_5,interface_8,14,34,0.2,498,3,1,file_transfer,0
85,link_4,host_5,switch_4,interface_6,interface_11,14,28,1.4,337,4,1,http,0
85,link_5,host_6,switch_2,interface_7,interface_2,47,14,0.6,49,5,1,video,0
85,link_6,host_1,switch_4,interface_8,interface_5,82,5,1.8,-99,1,1,voip,0
85,link_7,host_2,switch_2,interface_9,interface_8,87,9,1.0,26,2,1,file_transfer,0
85,link_8,host_3,switch_4,interface_10,interface_11,58,23,0.2,312,3,1,http,0
85,link_9,host_4,switch_2,interface_11,interface_2,21,34,1.4,494,4,1,video,0
85,link_10,host_5,switch_4,interface_12,interface_5,10,31,0.6,406,5,1,voip,0
86,link_1,host_3,switch_3,interface_5,interface_3,79,13,0.08,121,2,1,voip,0
86,link_2,host_4,switch_1,interface_6,interface_6,43,28,1.28,401,3,1,file_transfer,0
86,link_3,host_5,switch_3,interface_7,interface_9,13,34,0.48,495,4,1,http,0
86,link_4,host_6,switch_1,interface_8,interface_12,17,27,1.68,318,5,1,video,0
86,link_5,host_1,switch_3,interface_9,interface_3,51,13,0.88,31,1,1,voip,0
86,link_6,host_2,switch_1,interface_10,interface_6,84,5,0.08,-99,2,1,file_transfer,0
86,link_7,host_3,switch_3,interface_11,interface_9,85,10,1.28,44,3,1,http,0
86,link_8,host_4,switch_1,interface_12,interface_12,54,24,0.48,331,4,1,video,0
86,link_9,host_5,switch_3,interface_1,interface_3,18,34,1.68,497,5,1,voip,0
86,link_10,host_6,switch_1,interface_2,interface_6,12,31,0.88,390,1,1,file_transfer,0
87,link_1,host_4,switch_4,interface_7,interface_4,76,14,0.36,142,3,1,file_transfer,0
87,link_2,host_5,switch_2,interface_8,interface_7,39,28,1.56,416,4,1,http,0
87,link_3,host_6,switch_4,interface_9,interface_10,11,34,0.76,491,5,1,video,0
87,link_4,host_1,switch_2,interface_10,interface_1,19,27,1.96,298,1,1,voip,0
87,link_5,host_2,switch_4,interface_11,interface_4,55,12,1.16,14,2,1,file_transfer,0
87,link_6,host_3,switch_2,interface_12,interface_7,86,5,0.36,-98,3,1,http,0
87,link_7,host_4,switch_4,interface_1,interface_10,83,10,1.56,62,4,1,video,0
87,link_8,host_5,switch_2,interface_2,interface_1,50,25,0.76,350,5,1,voip,0
87,link_9,host_6,switch_4,interface_3,interface_4,16,34,1.96,499,1,1,file_transfer,0
87,link_10,host_1,switch_2,interface_4,interface_7,13,30,1.16,373,2,1,http,0
88,link_1,host_5,switch_1,interface_9,interface_5,73,15,0.64,163,4,1,http,0
88,link_2,host_6,switch_3,interface_10,interface_8,35,29,1.84,430,5,1,video,0
88,link_3,host_1,switch_1,interface_11,interface_11,10,34,1.04,486,1,1,voip,0
88,link_4,host_2,switch_3,interface_12,interface_2,22,26,0.24,278,2,1,file_transfer,0
88,link_5,host_3,switch_1,interface_1,interface_5,59,12,1.44,-1,3,1,http,0
88,link_6,host_4,switch_3,interface_2,interface_8,87,5,0.64,-95,4,1,video,0
88,link_7,host_5,switch_1,interface_3,interface_11,81,11,1.84,81,5,1,voip,0
88,link_8,host_6,switch_3,interface_4,interface_2,46,25,1.04,367,1,1,file_transfer,0
88,link_9,host_1,switch_1,interface_5,interface_5,14,34,0.24,499,2,1,http,0
88,link_10,host_2,switch_3,interface_6,interface_8,15,30,1.44,356,3,1,video,0
89,link_1,host_6,switch_2,interface_11,interface_6,70,16,0.92,184,5,1,video,0
89,link_2,host_1,switch_4,interface_12,interface_9,31,30,0.12,443,1,1,voip,0
89,link_3,host_2,switch_2,interface_1,interface_12,10,34,1.32,479,2,1,file_transfer,0
89,link_4,host_3,switch_4,interface_2,interface_3,25,25,0.52,258,3,1,http,0
89,link_5,host_4,switch_2,interface_3,interface_6,63,11,1.72,-16,4,1,video,0
89,link_6,host_5,switch_4,interface_4,interface_9,88,5,0.92,-91,5,1,voip,0
89,link_7,host_6,switch_2,interface_5,interface_12,78,12,0.12,100,1,1,file_transfer,0
89,link_8,host_1,switch_4,interface_6,interface_3,42,26,1.32,384,2,1,http,0
89,link_9,host_2,switch_2,interface_7,interface_6,12,34,0.52,498,3,1,video,0
89,link_10,host_3,switch_4,interface_8,interface_9,17,29,1.72,337,4,1,voip,0
90,link_1,host_1,switch_3,interface_1,interface_7,66,16,1.2,205,1,1,voip,0
90,link_2,host_2,switch_1,interface_2,interface_10,28,30,0.4,455,2,1,file_transfer,0
90,link_3,host_3,switch_3,interface_3,interface_1,10,34,1.6,470,3,1,http,0
90,link_4,host_4,switch_1,interface_4,interface_4,28,25,0.8,237,4,1,video,0
90,link_5,host_5,switch_3,interface_5,interface_7,66,10,0.0,-30,5,1,voip,0
90,link_6,host_6,switch_1,interface_6,interface_10,89,5,1.2,-86,1,1,file_transfer,0
90,link_7,host_1,switch_3,interface_7,interface_1,76,12,0.4,121,2,1,http,0
90,link_8,host_2,switch_1,interface_8,interface_4,38,27,1.6,400,3,1,video,0
90,link_9,host_3,switch_3,interface_9,interface_7,11,34,0.8,496,4,1,voip,0
90,link_10,host_4,switch_1,interface_10,interface_10,19,28,0.0,319,5,1,file_transfer,0
91,link_1,host_2,switch_4,interface_3,interface_8,62,17,1.48,226,2,1,file_transfer,0
91,link_2,host_3,switch_2,interface_4,interface_11,24,31,0.68,465,3,1,http,0
91,link_3,host_4,switch_4,interface_5,interface_2,10,34,1.88,460,4,1,video,0
91,link_4,host_5,switch_2,interface_6,interface_5,32,24,1.08,216,5,1,voip,0
91,link_5,host_6,switch_4,interface_7,interface_8,70,10,0.28,-43,1,1,file_transfer,0
91,link_6,host_1,switch_2,interface_8,interface_11,89,5,1.48,-79,2,1,http,0
91,link_7,host_2,switch_4,interface_9,interface_2,72,13,0.68,141,3,1,video,0
91,link_8,host_3,switch_2,interface_10,interface_5,34,27,1.88,415,4,1,voip,0
91,link_9,host_4,switch_4,interface_11,interface_8,10,34,1.08,491,5,1,file_transfer,0
91,link_10,host_5,switch_2,interface_12,interface_11,22,28,0.28,299,1,0,http,1
92,link_1,host_3,switch_1,interface_5,interface_9,58,18,1.76,246,3,1,http,0
92,link_2,host_4,switch_3,interface_6,interface_12,22,31,0.96,474,4,1,video,0
92,link_3,host_5,switch_1,interface_7,interface_3,10,34,0.16,449,5,1,voip,0
92,link_4,host_6,switch_3,interface_8,interface_6,35,23,1.36,195,1,1,file_transfer,0
92,link_5,host_1,switch_1,interface_9,interface_9,73,9,0.56,-54,2,1,http,0
92,link_6,host_2,switch_3,interface_10,interface_12,89,5,1.76,-70,3,1,video,0
92,link_7,host_3,switch_1,interface_11,interface_3,69,14,0.96,162,4,1,voip,0
92,link_8,host_4,switch_3,interface_12,interface_6,31,28,0.16,429,5,1,file_transfer,0
92,link_9,host_5,switch_1,interface_1,interface_9,10,34,1.36,486,1,0,http,1
92,link_10,host_6,switch_3,interface_2,interface_12,25,27,0.56,279,2,1,video,0
93,link_1,host_4,switch_2,interface_7,interface_10,54,19,0.04,267,4,1,video,0
93,link_2,host_5,switch_4,interface_8,interface_1,19,32,1.24,482,5,1,voip,0
93,link_3,host_6,switch_2,interface_9,interface_4,11,34,0.44,437,1,1,file_transfer,0
93,link_4,host_1,switch_4,interface_10,interface_7,39,23,1.64,174,2,1,http,0
93,link_5,host_2,switch_2,interface_11,interface_10,76,9,0.84,-65,3,1,video,0
